"","id","clusters","tune","Freq","number_in_cluster","max_tune","prop","nclust"
"2647","A20","E","LLH",1,14,16,0.0625,5
"2648","A23","E","LLH",0,18,18,0,5
"2649","A23","E","LLH",0,18,18,0,5
"2650","A23","E","LLH",0,18,18,0,5
"2651","A23","E","LLH",0,18,18,0,5
"2652","A23","E","LLH",0,18,18,0,5
"2653","A28","E","LLH",0,17,18,0,5
"2654","A28","E","LLH",0,17,18,0,5
"2655","A28","E","LLH",0,17,18,0,5
"2656","A28","E","LLH",0,17,18,0,5
"2657","A28","E","LLH",0,17,18,0,5
"2658","A3","E","LLH",0,15,16,0,6
"2659","A3","E","LLH",0,15,16,0,6
"2660","A3","E","LLH",0,15,16,0,6
"2661","A3","E","LLH",0,15,16,0,6
"2662","A3","E","LLH",0,15,16,0,6
"2663","A3","E","LLH",0,15,16,0,6
"2664","A30","E","LLH",0,21,18,0,5
"2665","A30","E","LLH",0,21,18,0,5
"2666","A30","E","LLH",0,21,18,0,5
"2667","A30","E","LLH",0,21,18,0,5
"2668","A30","E","LLH",0,21,18,0,5
"2669","A19","F","LLH",0,17,15,0,7
"2670","A19","F","LLH",0,17,15,0,7
"2671","A19","F","LLH",0,17,15,0,7
"2672","A19","F","LLH",0,17,15,0,7
"2673","A19","F","LLH",0,17,15,0,7
"2674","A19","F","LLH",0,17,15,0,7
"2675","A19","F","LLH",0,17,15,0,7
"2676","A3","F","LLH",0,13,16,0,6
"2677","A3","F","LLH",0,13,16,0,6
"2678","A3","F","LLH",0,13,16,0,6
"2679","A3","F","LLH",0,13,16,0,6
"2680","A3","F","LLH",0,13,16,0,6
"2681","A3","F","LLH",0,13,16,0,6
"2682","A19","G","LLH",0,10,15,0,7
"2683","A19","G","LLH",0,10,15,0,7
"2684","A19","G","LLH",0,10,15,0,7
"2685","A19","G","LLH",0,10,15,0,7
"2686","A19","G","LLH",0,10,15,0,7
"2687","A19","G","LLH",0,10,15,0,7
"2688","A19","G","LLH",0,10,15,0,7
"2689","A1","A","LLL",1,48,18,0.0555555555555556,4
"2690","A1","A","LLL",1,48,18,0.0555555555555556,4
"2691","A1","A","LLL",1,48,18,0.0555555555555556,4
"2692","A1","A","LLL",1,48,18,0.0555555555555556,4
"2693","A10","A","LLL",15,72,15,1,2
"2694","A10","A","LLL",15,72,15,1,2
"2695","A11","A","LLL",0,43,4,0,2
"2696","A11","A","LLL",0,43,4,0,2
"2697","A12","A","LLL",0,47,11,0,3
"2698","A12","A","LLL",0,47,11,0,3
"2699","A12","A","LLL",0,47,11,0,3
"2700","A13","A","LLL",18,57,18,1,4
"2701","A13","A","LLL",18,57,18,1,4
"2702","A13","A","LLL",18,57,18,1,4
"2703","A13","A","LLL",18,57,18,1,4
"2704","A14","A","LLL",16,70,16,1,2
"2705","A14","A","LLL",16,70,16,1,2
"2706","A15","A","LLL",15,68,15,1,2
"2707","A15","A","LLL",15,68,15,1,2
"2708","A16","A","LLL",16,80,16,1,2
"2709","A16","A","LLL",16,80,16,1,2
"2710","A17","A","LLL",0,39,17,0,5
"2711","A17","A","LLL",0,39,17,0,5
"2712","A17","A","LLL",0,39,17,0,5
"2713","A17","A","LLL",0,39,17,0,5
"2714","A17","A","LLL",0,39,17,0,5
"2715","A18","A","LLL",0,69,14,0,2
"2716","A18","A","LLL",0,69,14,0,2
"2717","A19","A","LLL",5,27,18,0.277777777777778,7
"2718","A19","A","LLL",5,27,18,0.277777777777778,7
"2719","A19","A","LLL",5,27,18,0.277777777777778,7
"2720","A19","A","LLL",5,27,18,0.277777777777778,7
"2721","A19","A","LLL",5,27,18,0.277777777777778,7
"2722","A19","A","LLL",5,27,18,0.277777777777778,7
"2723","A19","A","LLL",5,27,18,0.277777777777778,7
"2724","A2","A","LLL",2,41,4,0.5,4
"2725","A2","A","LLL",2,41,4,0.5,4
"2726","A2","A","LLL",2,41,4,0.5,4
"2727","A2","A","LLL",2,41,4,0.5,4
"2728","A20","A","LLL",0,35,15,0,5
"2729","A20","A","LLL",0,35,15,0,5
"2730","A20","A","LLL",0,35,15,0,5
"2731","A20","A","LLL",0,35,15,0,5
"2732","A20","A","LLL",0,35,15,0,5
"2733","A21","A","LLL",17,108,17,1,2
"2734","A21","A","LLL",17,108,17,1,2
"2735","A22","A","LLL",0,76,18,0,2
"2736","A22","A","LLL",0,76,18,0,2
"2737","A23","A","LLL",0,35,18,0,5
"2738","A23","A","LLL",0,35,18,0,5
"2739","A23","A","LLL",0,35,18,0,5
"2740","A23","A","LLL",0,35,18,0,5
"2741","A23","A","LLL",0,35,18,0,5
"2742","A24","A","LLL",0,37,18,0,4
"2743","A24","A","LLL",0,37,18,0,4
"2744","A24","A","LLL",0,37,18,0,4
"2745","A24","A","LLL",0,37,18,0,4
"2746","A25","A","LLL",17,55,17,1,3
"2747","A25","A","LLL",17,55,17,1,3
"2748","A25","A","LLL",17,55,17,1,3
"2749","A26","A","LLL",13,80,13,1,2
"2750","A26","A","LLL",13,80,13,1,2
"2751","A27","A","LLL",16,82,16,1,2
"2752","A27","A","LLL",16,82,16,1,2
"2753","A28","A","LLL",18,35,18,1,5
"2754","A28","A","LLL",18,35,18,1,5
"2755","A28","A","LLL",18,35,18,1,5
"2756","A28","A","LLL",18,35,18,1,5
"2757","A28","A","LLL",18,35,18,1,5
"2758","A29","A","LLL",14,79,14,1,2
"2759","A29","A","LLL",14,79,14,1,2
"2760","A3","A","LLL",0,30,14,0,6
"2761","A3","A","LLL",0,30,14,0,6
"2762","A3","A","LLL",0,30,14,0,6
"2763","A3","A","LLL",0,30,14,0,6
"2764","A3","A","LLL",0,30,14,0,6
"2765","A3","A","LLL",0,30,14,0,6
"2766","A30","A","LLL",0,32,18,0,5
"2767","A30","A","LLL",0,32,18,0,5
"2768","A30","A","LLL",0,32,18,0,5
"2769","A30","A","LLL",0,32,18,0,5
"2770","A30","A","LLL",0,32,18,0,5
"2771","A4","A","LLL",16,64,16,1,2
"2772","A4","A","LLL",16,64,16,1,2
"2773","A5","A","LLL",10,66,10,1,2
"2774","A5","A","LLL",10,66,10,1,2
"2775","A6","A","LLL",11,34,11,1,4
"2776","A6","A","LLL",11,34,11,1,4
"2777","A6","A","LLL",11,34,11,1,4
"2778","A6","A","LLL",11,34,11,1,4
"2779","A7","A","LLL",0,65,13,0,2
"2780","A7","A","LLL",0,65,13,0,2
"2781","A8","A","LLL",13,43,13,1,4
"2782","A8","A","LLL",13,43,13,1,4
"2783","A8","A","LLL",13,43,13,1,4
"2784","A8","A","LLL",13,43,13,1,4
"2785","A9","A","LLL",18,80,18,1,2
"2786","A9","A","LLL",18,80,18,1,2
"2787","A1","B","LLL",17,43,18,0.944444444444444,4
"2788","A1","B","LLL",17,43,18,0.944444444444444,4
"2789","A1","B","LLL",17,43,18,0.944444444444444,4
"2790","A1","B","LLL",17,43,18,0.944444444444444,4
"2791","A10","B","LLL",0,53,15,0,2
"2792","A10","B","LLL",0,53,15,0,2
"2793","A11","B","LLL",4,31,4,1,2
"2794","A11","B","LLL",4,31,4,1,2
"2795","A12","B","LLL",11,42,11,1,3
"2796","A12","B","LLL",11,42,11,1,3
"2797","A12","B","LLL",11,42,11,1,3
"2798","A13","B","LLL",0,31,18,0,4
"2799","A13","B","LLL",0,31,18,0,4
"2800","A13","B","LLL",0,31,18,0,4
"2801","A13","B","LLL",0,31,18,0,4
"2802","A14","B","LLL",0,63,16,0,2
"2803","A14","B","LLL",0,63,16,0,2
"2804","A15","B","LLL",0,67,15,0,2
"2805","A15","B","LLL",0,67,15,0,2
"2806","A16","B","LLL",0,46,16,0,2
"2807","A16","B","LLL",0,46,16,0,2
"2808","A17","B","LLL",0,31,17,0,5
"2809","A17","B","LLL",0,31,17,0,5
"2810","A17","B","LLL",0,31,17,0,5
"2811","A17","B","LLL",0,31,17,0,5
"2812","A17","B","LLL",0,31,17,0,5
"2813","A18","B","LLL",14,68,14,1,2
"2814","A18","B","LLL",14,68,14,1,2
"2815","A19","B","LLL",0,26,18,0,7
"2816","A19","B","LLL",0,26,18,0,7
"2817","A19","B","LLL",0,26,18,0,7
"2818","A19","B","LLL",0,26,18,0,7
"2819","A19","B","LLL",0,26,18,0,7
"2820","A19","B","LLL",0,26,18,0,7
"2821","A19","B","LLL",0,26,18,0,7
"2822","A2","B","LLL",0,31,4,0,4
"2823","A2","B","LLL",0,31,4,0,4
"2824","A2","B","LLL",0,31,4,0,4
"2825","A2","B","LLL",0,31,4,0,4
"2826","A20","B","LLL",0,34,15,0,5
"2827","A20","B","LLL",0,34,15,0,5
"2828","A20","B","LLL",0,34,15,0,5
"2829","A20","B","LLL",0,34,15,0,5
"2830","A20","B","LLL",0,34,15,0,5
"2831","A21","B","LLL",0,34,17,0,2
"2832","A21","B","LLL",0,34,17,0,2
"2833","A22","B","LLL",18,64,18,1,2
"2834","A22","B","LLL",18,64,18,1,2
"2835","A23","B","LLL",0,32,18,0,5
"2836","A23","B","LLL",0,32,18,0,5
"2837","A23","B","LLL",0,32,18,0,5
"2838","A23","B","LLL",0,32,18,0,5
"2839","A23","B","LLL",0,32,18,0,5
"2840","A24","B","LLL",0,36,18,0,4
"2841","A24","B","LLL",0,36,18,0,4
"2842","A24","B","LLL",0,36,18,0,4
"2843","A24","B","LLL",0,36,18,0,4
"2844","A25","B","LLL",0,52,17,0,3
"2845","A25","B","LLL",0,52,17,0,3
"2846","A25","B","LLL",0,52,17,0,3
"2847","A26","B","LLL",0,35,13,0,2
"2848","A26","B","LLL",0,35,13,0,2
"2849","A27","B","LLL",0,46,16,0,2
"2850","A27","B","LLL",0,46,16,0,2
"2851","A28","B","LLL",0,32,18,0,5
"2852","A28","B","LLL",0,32,18,0,5
"2853","A28","B","LLL",0,32,18,0,5
"2854","A28","B","LLL",0,32,18,0,5
"2855","A28","B","LLL",0,32,18,0,5
"2856","A29","B","LLL",0,54,14,0,2
"2857","A29","B","LLL",0,54,14,0,2
"2858","A3","B","LLL",0,25,14,0,6
"2859","A3","B","LLL",0,25,14,0,6
"2860","A3","B","LLL",0,25,14,0,6
"2861","A3","B","LLL",0,25,14,0,6
"2862","A3","B","LLL",0,25,14,0,6
"2863","A3","B","LLL",0,25,14,0,6
"2864","A30","B","LLL",0,29,18,0,5
"2865","A30","B","LLL",0,29,18,0,5
"2866","A30","B","LLL",0,29,18,0,5
"2867","A30","B","LLL",0,29,18,0,5
"2868","A30","B","LLL",0,29,18,0,5
"2869","A4","B","LLL",0,55,16,0,2
"2870","A4","B","LLL",0,55,16,0,2
"2871","A5","B","LLL",0,42,10,0,2
"2872","A5","B","LLL",0,42,10,0,2
"2873","A6","B","LLL",0,34,11,0,4
"2874","A6","B","LLL",0,34,11,0,4
"2875","A6","B","LLL",0,34,11,0,4
"2876","A6","B","LLL",0,34,11,0,4
"2877","A7","B","LLL",13,42,13,1,2
"2878","A7","B","LLL",13,42,13,1,2
"2879","A8","B","LLL",0,32,13,0,4
"2880","A8","B","LLL",0,32,13,0,4
"2881","A8","B","LLL",0,32,13,0,4
"2882","A8","B","LLL",0,32,13,0,4
"2883","A9","B","LLL",0,49,18,0,2
"2884","A9","B","LLL",0,49,18,0,2
"2885","A1","C","LLL",0,30,18,0,4
"2886","A1","C","LLL",0,30,18,0,4
"2887","A1","C","LLL",0,30,18,0,4
"2888","A1","C","LLL",0,30,18,0,4
"2889","A12","C","LLL",0,34,11,0,3
"2890","A12","C","LLL",0,34,11,0,3
"2891","A12","C","LLL",0,34,11,0,3
"2892","A13","C","LLL",0,26,18,0,4
"2893","A13","C","LLL",0,26,18,0,4
"2894","A13","C","LLL",0,26,18,0,4
"2895","A13","C","LLL",0,26,18,0,4
"2896","A17","C","LLL",17,30,17,1,5
"2897","A17","C","LLL",17,30,17,1,5
"2898","A17","C","LLL",17,30,17,1,5
"2899","A17","C","LLL",17,30,17,1,5
"2900","A17","C","LLL",17,30,17,1,5
"2901","A19","C","LLL",0,19,18,0,7
"2902","A19","C","LLL",0,19,18,0,7
"2903","A19","C","LLL",0,19,18,0,7
"2904","A19","C","LLL",0,19,18,0,7
"2905","A19","C","LLL",0,19,18,0,7
"2906","A19","C","LLL",0,19,18,0,7
"2907","A19","C","LLL",0,19,18,0,7
"2908","A2","C","LLL",0,21,4,0,4
"2909","A2","C","LLL",0,21,4,0,4
"2910","A2","C","LLL",0,21,4,0,4
"2911","A2","C","LLL",0,21,4,0,4
"2912","A20","C","LLL",0,31,15,0,5
"2913","A20","C","LLL",0,31,15,0,5
"2914","A20","C","LLL",0,31,15,0,5
"2915","A20","C","LLL",0,31,15,0,5
"2916","A20","C","LLL",0,31,15,0,5
"2917","A23","C","LLL",0,29,18,0,5
"2918","A23","C","LLL",0,29,18,0,5
"2919","A23","C","LLL",0,29,18,0,5
"2920","A23","C","LLL",0,29,18,0,5
"2921","A23","C","LLL",0,29,18,0,5
"2922","A24","C","LLL",17,34,18,0.944444444444444,4
"2923","A24","C","LLL",17,34,18,0.944444444444444,4
"2924","A24","C","LLL",17,34,18,0.944444444444444,4
"2925","A24","C","LLL",17,34,18,0.944444444444444,4
"2926","A25","C","LLL",0,25,17,0,3
"2927","A25","C","LLL",0,25,17,0,3
"2928","A25","C","LLL",0,25,17,0,3
"2929","A28","C","LLL",0,31,18,0,5
"2930","A28","C","LLL",0,31,18,0,5
"2931","A28","C","LLL",0,31,18,0,5
"2932","A28","C","LLL",0,31,18,0,5
"2933","A28","C","LLL",0,31,18,0,5
"2934","A3","C","LLL",0,19,14,0,6
"2935","A3","C","LLL",0,19,14,0,6
"2936","A3","C","LLL",0,19,14,0,6
"2937","A3","C","LLL",0,19,14,0,6
"2938","A3","C","LLL",0,19,14,0,6
"2939","A3","C","LLL",0,19,14,0,6
"2940","A30","C","LLL",0,29,18,0,5
"2941","A30","C","LLL",0,29,18,0,5
"2942","A30","C","LLL",0,29,18,0,5
"2943","A30","C","LLL",0,29,18,0,5
"2944","A30","C","LLL",0,29,18,0,5
"2945","A6","C","LLL",0,19,11,0,4
"2946","A6","C","LLL",0,19,11,0,4
"2947","A6","C","LLL",0,19,11,0,4
"2948","A6","C","LLL",0,19,11,0,4
"2949","A8","C","LLL",0,31,13,0,4
"2950","A8","C","LLL",0,31,13,0,4
"2951","A8","C","LLL",0,31,13,0,4
"2952","A8","C","LLL",0,31,13,0,4
"2953","A1","D","LLL",0,18,18,0,4
"2954","A1","D","LLL",0,18,18,0,4
"2955","A1","D","LLL",0,18,18,0,4
"2956","A1","D","LLL",0,18,18,0,4
"2957","A13","D","LLL",0,23,18,0,4
"2958","A13","D","LLL",0,23,18,0,4
"2959","A13","D","LLL",0,23,18,0,4
"2960","A13","D","LLL",0,23,18,0,4
"2961","A17","D","LLL",0,17,17,0,5
"2962","A17","D","LLL",0,17,17,0,5
"2963","A17","D","LLL",0,17,17,0,5
"2964","A17","D","LLL",0,17,17,0,5
"2965","A17","D","LLL",0,17,17,0,5
"2966","A19","D","LLL",0,19,18,0,7
"2967","A19","D","LLL",0,19,18,0,7
"2968","A19","D","LLL",0,19,18,0,7
"2969","A19","D","LLL",0,19,18,0,7
"2970","A19","D","LLL",0,19,18,0,7
"2971","A19","D","LLL",0,19,18,0,7
"2972","A19","D","LLL",0,19,18,0,7
"2973","A2","D","LLL",2,6,4,0.5,4
"2974","A2","D","LLL",2,6,4,0.5,4
"2975","A2","D","LLL",2,6,4,0.5,4
"2976","A2","D","LLL",2,6,4,0.5,4
"2977","A20","D","LLL",15,15,15,1,5
"2978","A20","D","LLL",15,15,15,1,5
"2979","A20","D","LLL",15,15,15,1,5
"2980","A20","D","LLL",15,15,15,1,5
"2981","A20","D","LLL",15,15,15,1,5
"2982","A23","D","LLL",0,28,18,0,5
"2983","A23","D","LLL",0,28,18,0,5
"2984","A23","D","LLL",0,28,18,0,5
"2985","A23","D","LLL",0,28,18,0,5
"2986","A23","D","LLL",0,28,18,0,5
"2987","A24","D","LLL",1,31,18,0.0555555555555556,4
"2988","A24","D","LLL",1,31,18,0.0555555555555556,4
"2989","A24","D","LLL",1,31,18,0.0555555555555556,4
"2990","A24","D","LLL",1,31,18,0.0555555555555556,4
"2991","A28","D","LLL",0,27,18,0,5
"2992","A28","D","LLL",0,27,18,0,5
"2993","A28","D","LLL",0,27,18,0,5
"2994","A28","D","LLL",0,27,18,0,5
"2995","A28","D","LLL",0,27,18,0,5
"2996","A3","D","LLL",0,19,14,0,6
"2997","A3","D","LLL",0,19,14,0,6
"2998","A3","D","LLL",0,19,14,0,6
"2999","A3","D","LLL",0,19,14,0,6
"3000","A3","D","LLL",0,19,14,0,6
"3001","A3","D","LLL",0,19,14,0,6
"3002","A30","D","LLL",0,29,18,0,5
"3003","A30","D","LLL",0,29,18,0,5
"3004","A30","D","LLL",0,29,18,0,5
"3005","A30","D","LLL",0,29,18,0,5
"3006","A30","D","LLL",0,29,18,0,5
"3007","A6","D","LLL",0,19,11,0,4
"3008","A6","D","LLL",0,19,11,0,4
"3009","A6","D","LLL",0,19,11,0,4
"3010","A6","D","LLL",0,19,11,0,4
"3011","A8","D","LLL",0,23,13,0,4
"3012","A8","D","LLL",0,23,13,0,4
"3013","A8","D","LLL",0,23,13,0,4
"3014","A8","D","LLL",0,23,13,0,4
"3015","A17","E","LLL",0,16,17,0,5
"3016","A17","E","LLL",0,16,17,0,5
"3017","A17","E","LLL",0,16,17,0,5
"3018","A17","E","LLL",0,16,17,0,5
"3019","A17","E","LLL",0,16,17,0,5
"3020","A19","E","LLL",0,18,18,0,7
"3021","A19","E","LLL",0,18,18,0,7
"3022","A19","E","LLL",0,18,18,0,7
"3023","A19","E","LLL",0,18,18,0,7
"3024","A19","E","LLL",0,18,18,0,7
"3025","A19","E","LLL",0,18,18,0,7
"3026","A19","E","LLL",0,18,18,0,7
"3027","A20","E","LLL",0,14,15,0,5
"3028","A20","E","LLL",0,14,15,0,5
"3029","A20","E","LLL",0,14,15,0,5
"3030","A20","E","LLL",0,14,15,0,5
"3031","A20","E","LLL",0,14,15,0,5
"3032","A23","E","LLL",18,18,18,1,5
"3033","A23","E","LLL",18,18,18,1,5
"3034","A23","E","LLL",18,18,18,1,5
"3035","A23","E","LLL",18,18,18,1,5
"3036","A23","E","LLL",18,18,18,1,5
"3037","A28","E","LLL",0,17,18,0,5
"3038","A28","E","LLL",0,17,18,0,5
"3039","A28","E","LLL",0,17,18,0,5
"3040","A28","E","LLL",0,17,18,0,5
"3041","A28","E","LLL",0,17,18,0,5
"3042","A3","E","LLL",14,15,14,1,6
"3043","A3","E","LLL",14,15,14,1,6
"3044","A3","E","LLL",14,15,14,1,6
"3045","A3","E","LLL",14,15,14,1,6
"3046","A3","E","LLL",14,15,14,1,6
"3047","A3","E","LLL",14,15,14,1,6
"3048","A30","E","LLL",18,21,18,1,5
"3049","A30","E","LLL",18,21,18,1,5
"3050","A30","E","LLL",18,21,18,1,5
"3051","A30","E","LLL",18,21,18,1,5
"3052","A30","E","LLL",18,21,18,1,5
"3053","A19","F","LLL",13,17,18,0.722222222222222,7
"3054","A19","F","LLL",13,17,18,0.722222222222222,7
"3055","A19","F","LLL",13,17,18,0.722222222222222,7
"3056","A19","F","LLL",13,17,18,0.722222222222222,7
"3057","A19","F","LLL",13,17,18,0.722222222222222,7
"3058","A19","F","LLL",13,17,18,0.722222222222222,7
"3059","A19","F","LLL",13,17,18,0.722222222222222,7
"3060","A3","F","LLL",0,13,14,0,6
"3061","A3","F","LLL",0,13,14,0,6
"3062","A3","F","LLL",0,13,14,0,6
"3063","A3","F","LLL",0,13,14,0,6
"3064","A3","F","LLL",0,13,14,0,6
"3065","A3","F","LLL",0,13,14,0,6
"3066","A19","G","LLL",0,10,18,0,7
"3067","A19","G","LLL",0,10,18,0,7
"3068","A19","G","LLL",0,10,18,0,7
"3069","A19","G","LLL",0,10,18,0,7
"3070","A19","G","LLL",0,10,18,0,7
"3071","A19","G","LLL",0,10,18,0,7
"3072","A19","G","LLL",0,10,18,0,7
